index,tweet
22447,"मंसिर ४:
असफल सावित भैसकेका हरु जुन जिल्ला का हुन त्यही जिल्ला मा रोकौ 
#nonotagain"
22454,"मंसीर चार सबैले गरु बिचार!  
   !अब मात्र नौ दिन बांकी!
#NONOTAGAIN#
हाम्रो पार्टी हाम्रो मान्छे लाई होईन राम्रो र भिजनकारी व्यक्तिलाई छानौ परिवर्तन सम्भब छ हाम्रौ पालामा!एक दिन र छिनको गल्तिले पांच वर्ष पछि नधकेलौ आफ्नो ठाऊलाई !जय नेपाल!🇳🇵🇳🇵"
22461,"मकै भटमास टोकिन्छ, नयाँ लाई भोट ठोकिन्छ
मासु रक्सि खाईदैन, पुराना नेता चाहिदैन्

#NoNotAgain #Mangshir04 #WakeUpYouths https://t.co/pvQeGLwgt3"
22472,"https://t.co/8hGSehrkNl
#NoNotAgain ढुक्कैसंग भन्न पाइने भयो
हुन त कैद गर्ने भए पनि निडर भएर भनिन्थ्यो #NoNotAgain नै
बिगतमा सांसद भएर सत्तामा र विपक्षमा बसेर देशको लागि केही पनि गर्न अक्षमहरू सबैप्रति #NoNotAgain"
22490,"मंसिर ४ सागर ढकाल, मंसिर ६ शेरबहादुर देउवा । हामीले भन्या हाे र, अाफै बाेल्या हाे ।
#NoNotAgain"
22497,बरू बिरालोले बाटो काट्दा नराम्रो केहि हुदैन तर यो झोल पार्टीको चम्चे कार्यकर्ताले झन्डा बोकेको बाटोमा देख्दा त्यो दिन पुरै पनौतिमा वित्छ । #NoNotAgain #voteforchange @ShahBalen
22498,"सबै नेफोलि र निर्वाचन कार्यलयलाइ मन्सिर ४ गते सेरे प्रम लाइ ६ गते निर्वाचन ।
#Nonotagain 
#बुढालाइ आराम
#युवालाइ-अबसर
#mansir-4 https://t.co/wLFPRcF8Qd"
22501,"नॆतहरुको उही पुरानो स्वोर अनि लाग्ने उस्तै झर्को 
चर्को भासनमा मिठा सपना बाढ्नेको लर्को 
घुसियर हरुको स्वोर झन् चर्को 
के मर्ला त यो चुनाब पछि देश ले फड्को? 
बेक्ती उही व्यवस्था तेही,
निरास भएर फेरी कुर्न पर्छ चुनाब अर्को
#NoNotAgain मित्रको wall बाट साभार"
22504,"@iPaudelji @NcPaudel ठूला बा भनेर again होला , 
#NoNotAgain"
22507,@EverestToday Good 👍️👍️ local थाहा छैन खाली खैरेको पछि लाग्या छन। खैरेको सिको गर्दा गर्दा यो हालत भै सक्यो अझै बुझ्या छैन। Remember! मंसिर ४... लुतो फाल्ने दिन। 🤜 #NoNotAgain
